customerID,Name,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_rate,Churn Score,CLTV,Churn Reason,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Age,Under 30,Married,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Premium Tech Support,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Score.1,Churn Category
4999-IEZLT,Badri Bista,Male,0,No,No,66,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),883.5,59494.5,No,0,55,5112,,1,United States,California,Susanville,96130,"40.559177, -120.612113",40.559177,-120.612113,45,No,No,No,0,None,0.0,15,No,Yes,Yes,0.0,0,0.0,59494.5,3,Stayed,55,0
8883-ANODQ,Maiya Dulal,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),2532.0,172402.5,No,0,34,5045,,1,United States,California,Termo,96132,"41.027281, -120.669427",41.027281,-120.669427,44,No,Yes,Yes,3,None,748.2,30,No,No,Yes,0.0,0,50877.600000000006,223280.1,5,Stayed,34,0
2351-RRBUE,Uma Bastola,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,eSewa,619.5,4021.5000000000005,No,0,70,3575,,1,United States,California,Tulelake,96134,"41.813521, -121.492666",41.813521,-121.492666,20,Yes,Yes,Yes,2,Offer E,1249.2,0,No,No,No,0.0,0,8744.400000000001,12765.9,4,Stayed,70,0
5980-BDHPY,Nirmal Pariyar,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mobile Banking,2613.0,186903.0,No,0,76,5993,,1,United States,California,Wendel,96136,"40.345949, -120.081187",40.345949,-120.081187,48,No,Yes,Yes,5,None,360.59999999999997,26,Yes,Yes,Yes,0.0,0,25963.199999999997,212866.2,3,Stayed,76,0
1498-DQNRX,Sanchita Gauchan,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,595.5,17191.5,No,0,59,2712,,1,United States,California,Westwood,96137,"40.271535, -121.018087",40.271535,-121.018087,46,No,Yes,No,0,None,170.70000000000002,0,No,No,No,0.0,0,4950.3,22141.8,4,Stayed,59,0
9469-WEJBT,Mitra Pant,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Cash,2710.5,102579.0,No,0,76,3347,,1,United States,California,Carnelian Bay,96140,"39.227434, -120.091806",39.227434,-120.091806,56,No,Yes,Yes,4,None,209.70000000000002,22,Yes,Yes,No,0.0,4500,7758.9,114837.9,3,Stayed,76,0
2581-VKIRT,Mayuri Bista,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,eSewa,1965.0,114039.0,No,0,35,5631,,1,United States,California,Kings Beach,96143,"39.246654, -120.029273",39.246654,-120.029273,57,No,Yes,Yes,6,None,434.7,25,No,Yes,Yes,0.0,0,25647.3,139686.3,3,Stayed,35,0
7426-WEIJX,Lekh Siwakoti,Male,1,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Cash,2428.5,145773.0,No,0,71,6214,,1,United States,California,Olympic Valley,96146,"39.191797, -120.212401",39.191797,-120.212401,71,No,Yes,Yes,10,None,546.9,11,No,No,Yes,1485.9,0,32814.0,177101.10000000003,4,Stayed,71,0
2851-MMUTZ,Durga Kc,Female,0,No,No,27,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,eSewa,1684.5,43180.5,No,0,69,3056,,1,United States,California,Tahoe Vista,96148,"39.24124, -120.054765",39.24124,-120.054765,29,Yes,No,No,0,None,39.300000000000004,53,No,Yes,Yes,0.0,0,1061.1000000000001,44241.59999999999,3,Stayed,69,0
3307-TLCUD,Hans Duwadi,Male,0,Yes,No,17,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,eSewa,1032.0,17782.5,No,0,45,4207,,1,United States,California,Los Angeles,90001,"33.973616, -118.24902",33.973616,-118.24902,36,No,Yes,Yes,1,None,0.0,10,No,No,Yes,0.0,0,0.0,17782.5,3,Stayed,45,0
6625-FLENO,Nabin Gupta,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,622.5,35578.5,No,0,20,4927,,1,United States,California,Los Angeles,90002,"33.949255, -118.246978",33.949255,-118.246978,31,No,Yes,Yes,9,None,560.4,0,No,No,No,0.0,0,32503.2,68081.70000000001,5,Stayed,20,0
2967-MXRAV,Punya Khatiwada,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,eSewa,564.0,564.0,No,0,51,5160,,1,United States,California,Los Angeles,90003,"33.964131, -118.272783",33.964131,-118.272783,29,Yes,Yes,Yes,9,None,1307.1,0,No,No,No,0.0,0,1307.1,1871.1000000000001,3,Joined,51,0
8189-HBVRW,Darpana Niraula,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Cash,2724.0,147636.0,No,0,20,5249,,1,United States,California,Los Angeles,90005,"34.059281, -118.30742",34.059281,-118.30742,50,No,No,No,0,None,75.3,19,No,No,No,0.0,1800,3990.9,153426.9,3,Stayed,20,0
4163-KIUHY,Lochan Shrestha,Male,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Cash,768.0,27037.5,No,0,56,2980,,1,United States,California,Los Angeles,90006,"34.048013, -118.293953",34.048013,-118.293953,21,Yes,No,No,0,None,1195.2,0,No,No,No,0.0,0,41832.0,68869.5,4,Stayed,56,0
3500-NSDOA,Vim Siwakoti,Male,0,Yes,Yes,68,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),2124.0,145798.5,No,0,61,5540,,1,United States,California,Los Angeles,90008,"34.008293, -118.346766",34.008293,-118.346766,35,No,Yes,Yes,1,None,333.59999999999997,10,Yes,Yes,Yes,0.0,0,22684.8,168483.3,4,Stayed,61,0
1171-TYKUR,Bikram Sigdel,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Cash,762.0,34176.0,No,0,33,3159,,1,United States,California,Los Angeles,90010,"34.062125, -118.315709",34.062125,-118.315709,20,Yes,Yes,Yes,1,None,302.1,0,No,No,No,0.0,0,14198.7,48374.7,3,Stayed,33,0
3761-FLYZI,Urmila Wagle,Female,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mobile Banking,3264.0,212473.5,No,0,64,5225,,1,United States,California,Los Angeles,90011,"34.00709, -118.258681",34.00709,-118.258681,69,No,Yes,Yes,4,None,1455.9,9,No,No,Yes,645.6,0,94633.50000000001,306461.39999999997,5,Stayed,64,0
1219-NNDDO,Neelima Jha,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2305.5,19906.5,No,0,38,4834,,1,United States,California,Los Angeles,90015,"34.039224, -118.266293",34.039224,-118.266293,51,No,No,No,0,Offer E,1272.3,8,No,No,Yes,0.0,0,11450.7,31357.199999999993,5,Stayed,38,0
8388-DMKAE,Nisha Niraula,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,607.5,5239.5,No,0,37,2653,,1,United States,California,Los Angeles,90016,"34.028331, -118.354338",34.028331,-118.354338,41,No,No,No,0,Offer E,475.79999999999995,0,No,No,No,0.0,0,3806.3999999999996,9045.9,5,Stayed,37,0
4403-BWPAY,Paresh Sigdel,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),744.0,9651.0,No,0,22,4527,,1,United States,California,Los Angeles,90017,"34.052842, -118.264495",34.052842,-118.264495,40,No,No,No,0,None,1005.0,0,No,No,No,0.0,0,14070.0,23721.0,4,Stayed,22,0
9659-QEQSY,Kritee Dulal,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Cash,3469.5,153765.0,No,0,75,3974,,1,United States,California,Los Angeles,90018,"34.028735, -118.317236",34.028735,-118.317236,26,Yes,No,No,0,None,1011.8999999999999,30,Yes,Yes,Yes,0.0,0,45535.5,199300.5,3,Stayed,75,0
5405-ZMYXQ,Eru Wagle,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2238.0,16467.0,No,0,57,2142,,1,United States,California,Los Angeles,90019,"34.049841, -118.33846",34.049841,-118.33846,21,Yes,No,No,0,Offer E,38.4,42,No,No,Yes,0.0,0,307.2,16774.2,5,Stayed,57,0
1442-OKRJE,Ramesh Upadhyaya,Male,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mobile Banking,3094.5,210939.0,No,0,80,4663,,1,United States,California,Los Angeles,90021,"34.029043, -118.239504",34.029043,-118.239504,40,No,Yes,Yes,7,None,1183.5,19,Yes,No,Yes,0.0,0,78111.00000000001,289050.0,4,Stayed,80,0
4737-AQCPU,Diwash Thapa Magar,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),2163.0,150499.5,No,0,42,4658,,1,United States,California,Los Angeles,90022,"34.02381, -118.156582",34.02381,-118.156582,39,No,Yes,Yes,5,None,1276.5,18,No,Yes,Yes,0.0,0,91908.0,242407.5,3,Stayed,42,0
2808-CHTDM,Sakshi Oli,Female,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,753.0,18343.5,No,0,67,2267,,1,United States,California,Los Angeles,90024,"34.066303, -118.435479",34.066303,-118.435479,47,No,Yes,Yes,4,None,1075.8,0,No,No,No,0.0,0,24743.399999999998,43086.9,5,Stayed,67,0
0793-TWELN,Usha Kumale,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Cash,2404.5,9595.5,No,0,62,2841,,1,United States,California,Los Angeles,90026,"34.078991, -118.263804",34.078991,-118.263804,27,Yes,No,No,0,Offer E,195.0,73,No,No,Yes,0.0,0,780.0,10375.5,3,Stayed,62,0
3283-WCWXT,Gayatri Rijal,Male,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,762.0,4599.0,No,0,52,2882,,1,United States,California,Los Angeles,90027,"34.127194, -118.295647",34.127194,-118.295647,58,No,Yes,Yes,8,Offer E,951.9,0,No,No,No,0.0,0,5711.4,10310.4,3,Stayed,52,0
1060-ENTOF,Supriya Mahaseth,Female,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),3162.0,211068.0,No,0,64,5703,,1,United States,California,Los Angeles,90028,"34.099869, -118.326843",34.099869,-118.326843,70,No,Yes,Yes,3,None,80.1,25,No,Yes,Yes,0.0,0,5366.7,216434.7,4,Stayed,64,0
0999-QXNSA,Amish Kathayat,Male,1,No,Yes,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,eSewa,1372.5,10326.0,No,0,57,3779,,1,United States,California,Los Angeles,90029,"34.089953, -118.294824",34.089953,-118.294824,72,No,No,No,0,None,1234.2,17,No,No,Yes,870.0,0,8639.400000000001,18095.4,4,Stayed,57,0
5451-MHQOF,Nishant Dangol,Male,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,eSewa,733.5,42949.5,No,0,78,5623,,1,United States,California,Los Angeles,90031,"34.085807, -118.206617",34.085807,-118.206617,64,No,Yes,Yes,7,None,987.9,0,No,No,No,0.0,0,55322.399999999994,98271.9,3,Stayed,78,0
4836-WNFNO,Krisha Lamichhane,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),750.0,55476.0,No,0,35,6126,,1,United States,California,Los Angeles,90032,"34.078821, -118.177576",34.078821,-118.177576,56,No,Yes,Yes,7,None,1199.3999999999999,0,No,No,No,0.0,0,86356.8,141832.80000000002,4,Stayed,35,0
9225-BZLNZ,Mitesh Pandey,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Cash,2557.5,182493.0,No,0,52,6275,,1,United States,California,Los Angeles,90033,"34.050198, -118.210946",34.050198,-118.210946,64,No,Yes,Yes,9,None,497.4,30,Yes,No,Yes,0.0,0,35812.799999999996,218305.80000000002,3,Stayed,52,0
0354-VXMJC,Mani Chaturvedi,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),588.0,12799.5,No,0,35,4617,,1,United States,California,Los Angeles,90034,"34.030578, -118.399613",34.030578,-118.399613,60,No,Yes,Yes,10,None,1021.1999999999999,0,No,No,No,0.0,0,23487.6,36287.1,5,Stayed,35,0
4422-QVIJA,Priya Raut,Female,0,No,Yes,35,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,eSewa,1504.5,49660.5,No,0,74,5879,,1,United States,California,Los Angeles,90035,"34.051809, -118.383843",34.051809,-118.383843,52,No,No,No,0,None,1164.6,19,No,No,No,0.0,3900,40761.0,94321.5,3,Stayed,74,0
9365-SRSZE,Aarav Rajbanshi,Male,1,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2116.5,58317.0,No,0,65,2534,,1,United States,California,Los Angeles,90036,"34.070291, -118.349191",34.070291,-118.349191,71,No,Yes,No,0,Offer C,914.6999999999999,16,No,No,Yes,899.6999999999999,0,24696.899999999998,82114.2,3,Stayed,65,0
8332-OSJDW,Dilip Nepali,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,eSewa,792.0,9448.5,No,0,65,3277,,1,United States,California,Los Angeles,90038,"34.088017, -118.327168",34.088017,-118.327168,54,No,Yes,Yes,5,None,1354.5,0,No,No,No,0.0,0,16253.999999999998,25702.5,4,Stayed,65,0
4735-BJKOU,Aahana Lama,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,604.5,24145.5,No,0,64,3915,,1,United States,California,Los Angeles,90039,"34.110845, -118.259595",34.110845,-118.259595,33,No,No,No,0,None,250.79999999999998,0,No,No,No,0.0,0,10032.0,34177.5,5,Stayed,64,0
0274-JKUJR,Bhusan Chalise,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,eSewa,1765.5,13971.0,No,0,76,3332,,1,United States,California,Los Angeles,90040,"33.994524, -118.149953",33.994524,-118.149953,21,Yes,Yes,Yes,9,Offer E,0.0,47,Yes,No,Yes,0.0,0,0.0,13971.0,3,Stayed,76,0
5740-YHGTW,Mohit Bishwakarma,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),2926.5,200071.5,No,0,49,4551,,1,United States,California,Los Angeles,90041,"34.137412, -118.207607",34.137412,-118.207607,62,No,Yes,Yes,8,None,971.4000000000001,53,No,No,Yes,0.0,0,67998.00000000001,268069.50000000006,4,Stayed,49,0
8917-SZTTJ,Tejas Bishwakarma,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),589.5,34852.5,No,0,50,6315,,1,United States,California,Los Angeles,90042,"34.11572, -118.192754",34.11572,-118.192754,31,No,Yes,Yes,7,None,659.4,0,No,No,No,0.0,0,39564.0,74416.5,5,Stayed,50,0
1696-MZVAU,Bibhas Siwakoti,Male,0,Yes,Yes,39,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),757.5,28432.5,No,0,21,4259,,1,United States,California,Los Angeles,90043,"33.988543, -118.334081",33.988543,-118.334081,27,Yes,Yes,Yes,8,None,0.0,48,No,No,Yes,0.0,0,0.0,28432.5,3,Stayed,21,0
7359-WWYJV,Hem Mishra,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),3433.5,251251.49999999997,No,0,53,6274,,1,United States,California,Los Angeles,90044,"33.952714, -118.292061",33.952714,-118.292061,53,No,Yes,Yes,5,None,188.7,8,Yes,Yes,Yes,0.0,0,13586.4,264837.89999999997,4,Stayed,53,0
4906-ZHGPK,Sahil Sharma,Male,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Cash,2121.0,113100.0,No,0,77,5276,,1,United States,California,Los Angeles,90046,"34.108455, -118.362081",34.108455,-118.362081,49,No,Yes,Yes,3,None,1453.5,28,No,Yes,Yes,0.0,0,78489.0,191589.0,3,Stayed,77,0
3795-GWTRD,Eshuma Gurung,Female,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),2266.5,141235.5,No,0,64,4626,,1,United States,California,Los Angeles,90048,"34.072945, -118.37267",34.072945,-118.37267,58,No,Yes,Yes,7,None,189.9,30,No,Yes,Yes,0.0,0,11963.7,153199.2,4,Stayed,64,0
1298-PHBTI,Kesar Rajbanshi,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Cash,2544.0,184572.0,No,0,43,5952,,1,United States,California,Los Angeles,90049,"34.091829, -118.491244",34.091829,-118.491244,40,No,Yes,Yes,9,None,1010.1,75,No,Yes,Yes,0.0,0,71717.1,256289.09999999998,3,Stayed,43,0
6223-DHJGV,Swati Dulal,Female,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,eSewa,619.5,28743.0,No,0,49,5956,,1,United States,California,Los Angeles,90056,"33.987945, -118.370442",33.987945,-118.370442,56,No,No,No,0,None,697.5,0,No,No,No,0.0,0,29295.0,58038.0,4,Stayed,49,0
6961-MJKBO,Vim Raut,Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mobile Banking,613.5,28290.0,No,0,72,4342,,1,United States,California,Los Angeles,90057,"34.061918, -118.277939",34.061918,-118.277939,27,Yes,No,No,0,None,198.3,0,No,No,No,0.0,0,9320.1,37610.100000000006,4,Stayed,72,0
8158-WPEZG,Subhash Lama,Male,0,No,No,11,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Cash,1069.5,12753.0,No,0,61,4986,,1,United States,California,Los Angeles,90061,"33.92128, -118.274186",33.92128,-118.274186,20,Yes,No,No,0,None,0.0,73,No,Yes,Yes,0.0,0,0.0,12753.0,4,Stayed,61,0
4918-FYJNT,Ismriti Sapkota,Female,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Cash,2713.5,151344.0,No,0,42,5140,,1,United States,California,Los Angeles,90063,"34.044271, -118.185237",34.044271,-118.185237,68,No,Yes,Yes,4,None,682.1999999999999,21,No,Yes,Yes,374.40000000000003,0,37520.99999999999,188490.6,4,Stayed,42,0
0727-BNRLG,Siddhartha Magar,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),2929.5,202306.5,No,0,20,5709,,1,United States,California,Los Angeles,90064,"34.037251, -118.423573",34.037251,-118.423573,41,No,No,No,0,Offer A,1480.5,30,No,Yes,Yes,0.0,0,102154.5,304461.0,3,Stayed,20,0
4854-CIDCF,Swati Ojha,Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Cash,2215.5,5892.0,No,0,74,2868,,1,United States,California,Los Angeles,90065,"34.108833, -118.229715",34.108833,-118.229715,74,No,No,No,0,None,1399.5,25,No,No,Yes,0.0,0,4198.5,10090.5,4,Joined,74,0
3280-MRDOF,Adesh Sunwar,Male,1,No,No,30,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),2073.0,62817.0,No,0,75,3415,,1,United States,California,Los Angeles,90067,"34.057496, -118.413959",34.057496,-118.413959,69,No,No,No,0,None,597.6,30,No,Yes,Yes,632.4,0,17928.0,80112.6,3,Stayed,75,0
6435-SRWBJ,Barsha Siwakoti,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Cash,2482.5,12532.5,No,0,36,5269,,1,United States,California,Los Angeles,90068,"34.137411, -118.328915",34.137411,-118.328915,21,Yes,No,No,0,Offer E,892.1999999999999,42,No,Yes,Yes,0.0,0,4461.0,16993.5,4,Stayed,36,0
9964-WBQDJ,Komal Duwadi,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),732.0,51762.0,No,0,56,4412,,1,United States,California,West Hollywood,90069,"34.093781, -118.381061",34.093781,-118.381061,19,Yes,Yes,Yes,1,Offer A,741.5999999999999,0,No,No,No,0.0,0,52653.6,104415.6,5,Stayed,56,0
6303-KFWSL,Kshiti Moktan,Female,0,No,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Cash,1657.5,48606.0,No,0,55,5481,,1,United States,California,Los Angeles,90071,"34.052917, -118.255178",34.052917,-118.255178,28,Yes,No,No,0,None,1180.5,69,No,No,Yes,0.0,0,34234.5,82840.50000000001,4,Stayed,55,0
1702-CCFNJ,Swapan Dhami,Male,0,Yes,No,52,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mobile Banking,1840.5,95086.5,No,0,49,4729,,1,United States,California,Los Angeles,90077,"34.102084, -118.451629",34.102084,-118.451629,39,No,Yes,Yes,3,None,1339.5,3,No,Yes,Yes,0.0,0,69654.0,164740.5,3,Stayed,49,0
8932-CZHRQ,Aditya Mishra,Male,0,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),2302.5,156997.5,No,0,33,5395,,1,United States,California,Bell,90201,"33.970343, -118.171368",33.970343,-118.171368,40,No,No,No,0,Offer A,608.6999999999999,29,Yes,No,Yes,0.0,0,41391.6,198389.1,4,Stayed,33,0
0386-CWRGM,Rupa Dahal,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,582.0,29035.5,No,0,47,2320,,1,United States,California,Beverly Hills,90210,"34.099891, -118.414338",34.099891,-118.414338,61,No,Yes,Yes,9,None,1425.0,0,No,No,No,0.0,0,65550.0,94585.5,4,Stayed,47,0
5515-RUGKN,Ranjan Pathak,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),1642.5,13141.5,No,0,53,5317,,1,United States,California,Beverly Hills,90211,"34.063947, -118.383001",34.063947,-118.383001,63,No,No,No,0,None,915.9000000000001,26,Yes,No,Yes,0.0,0,7327.200000000001,20468.699999999997,5,Stayed,53,0
0404-AHASP,Prithivi Basnet,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),591.0,42657.0,No,0,36,6436,,1,United States,California,Beverly Hills,90212,"34.062095, -118.401508",34.062095,-118.401508,23,Yes,Yes,Yes,10,Offer A,839.0999999999999,0,No,No,No,0.0,0,60415.2,103072.2,3,Stayed,36,0
7279-NMVJC,Vanita Khatri,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mobile Banking,597.0,9694.5,No,0,70,2093,,1,United States,California,Compton,90220,"33.88151, -118.234451",33.88151,-118.234451,38,No,No,No,0,None,768.6,0,No,No,No,0.0,0,13066.2,22760.7,4,Stayed,70,0
2081-VEYEH,Mohak Mishra,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Cash,3238.5,9558.0,No,0,70,5653,,1,United States,California,Compton,90221,"33.885811, -118.206459",33.885811,-118.206459,42,No,No,No,0,Offer E,379.8,28,Yes,Yes,Yes,0.0,0,1139.3999999999999,10697.400000000001,3,Joined,70,0
6407-UTSLV,Ganga Niraula,Female,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mobile Banking,2514.0,4911.0,No,0,53,2885,,1,United States,California,Compton,90222,"33.912246, -118.236773",33.912246,-118.236773,76,No,No,No,0,None,989.3999999999999,14,No,No,Yes,0.0,0,1978.7999999999997,6889.8,3,Joined,53,0
